Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1546214400000,3803.12000000,3810.00000000,3802.03000000,3804.76000000,34.98800800,1546214459999,133176.57398812,233,28.19132000,107308.62808138,0
1546214460000,3804.23000000,3805.39000000,3793.00000000,3793.17000000,59.00338000,1546214519999,224050.02732960,297,37.10879100,140924.52376634,0
1546214520000,3794.37000000,3797.72000000,3792.21000000,3795.00000000,29.58568000,1546214579999,112271.22242110,195,13.67564000,51906.54900102,0
1546214580000,3795.01000000,3800.87000000,3795.01000000,3797.90000000,19.22855200,1546214639999,73031.13837522,124,10.05409400,38186.22347555,0
1546214640000,3797.08000000,3801.00000000,3797.07000000,3798.69000000,9.41892300,1546214699999,35780.84553777,101,5.28706900,20086.45962079,0
1546214700000,3798.69000000,3804.43000000,3797.40000000,3800.82000000,29.42211300,1546214759999,111832.36818779,205,15.60479500,59318.20567505,0
1546214760000,3800.60000000,3804.42000000,3798.39000000,3801.90000000,14.20234900,1546214819999,53992.72754355,139,11.01374200,41872.79310477,0
1546214820000,3801.09000000,3803.05000000,3800.00000000,3801.93000000,17.62402400,1546214879999,67005.63992305,110,12.84063300,48821.95756592,0
1546214880000,3803.56000000,3803.56000000,3800.18000000,3800.80000000,8.08408500,1546214939999,30733.73542477,102,4.02473500,15301.72999533,0
1546214940000,3802.13000000,3802.13000000,3798.06000000,3800.00000000,12.85623700,1546214999999,48856.38815036,121,4.93824200,18768.23027571,0
1546215000000,3799.98000000,3800.87000000,3798.75000000,3799.79000000,12.12620200,1546215059999,46077.93083602,107,7.26225500,27597.49663456,0
1546215060000,3799.96000000,3802.85000000,3798.77000000,3802.85000000,13.38022600,1546215119999,50848.05351083,122,8.78724100,33395.70410597,0
1546215120000,3802.83000000,3802.98000000,3799.95000000,3801.19000000,6.12142500,1546215179999,23269.73478326,70,3.25075600,12357.06927414,0
1546215180000,3801.98000000,3802.88000000,3798.00000000,3799.29000000,12.66132700,1546215239999,48131.71903227,136,5.96217800,22666.71578557,0
1546215240000,3798.72000000,3798.72000000,3795.00000000,3796.77000000,17.13911400,1546215299999,65074.29989382,94,9.88916300,37549.75105283,0
1546215300000,3796.94000000,3798.34000000,3792.77000000,3794.37000000,14.46103800,1546215359999,54871.62012167,142,4.66816000,17713.78182780,0
1546215360000,3793.64000000,3795.82000000,3792.94000000,3795.70000000,7.29061100,1546215419999,27668.30927987,102,3.92555500,14897.26554518,0
1546215420000,3795.01000000,3795.69000000,3789.31000000,3793.15000000,22.11571900,1546215479999,83851.82806864,141,14.81365900,56171.84557923,0
1546215480000,3793.15000000,3794.00000000,3790.55000000,3791.48000000,13.70996900,1546215539999,51992.89332078,140,7.58328900,28758.24871494,0
1546215540000,3794.11000000,3796.11000000,3790.98000000,3795.00000000,15.35792600,1546215599999,58264.40053099,109,7.07652100,26852.71393306,0
1546215600000,3794.85000000,3796.67000000,3793.37000000,3794.14000000,12.80061600,1546215659999,48577.89006546,122,2.99382500,11361.31698213,0
1546215660000,3794.12000000,3794.58000000,3793.00000000,3793.50000000,11.99972200,1546215719999,45522.21039744,103,7.50765800,28481.88490407,0
1546215720000,3793.50000000,3794.24000000,3790.97000000,3792.52000000,8.83196300,1546215779999,33503.05380444,88,4.23531800,16066.86760205,0
1546215780000,3792.15000000,3793.50000000,3790.77000000,3790.94000000,13.80564200,1546215839999,52340.42722722,103,4.20547700,15945.20516178,0
1546215840000,3792.14000000,3792.41000000,3790.91000000,3792.07000000,7.74240900,1546215899999,29356.00506803,73,4.51219500,17108.67303630,0
1546215900000,3791.98000000,3792.30000000,3790.91000000,3790.91000000,8.71148600,1546215959999,33031.14911000,90,6.02009000,22826.55099929,0
1546215960000,3791.43000000,3791.48000000,3790.10000000,3790.99000000,9.16576900,1546216019999,34747.23916984,100,3.07714400,11665.92787056,0
1546216020000,3791.00000000,3794.76000000,3790.00000000,3794.75000000,21.20088400,1546216079999,80380.75893550,121,10.25518900,38888.76107990,0
1546216080000,3794.76000000,3801.17000000,3794.75000000,3800.27000000,28.87671400,1546216139999,109666.32499664,153,16.44931400,62483.60389022,0
1546216140000,3801.07000000,3801.07000000,3797.07000000,3797.10000000,10.96197400,1546216199999,41643.08235473,105,6.72047200,25528.80657297,0
1546216200000,3797.55000000,3798.11000000,3796.13000000,3797.13000000,5.28522100,1546216259999,20067.61634780,48,3.49469800,13269.40798693,0
1546216260000,3797.05000000,3797.30000000,3797.00000000,3797.06000000,8.32729800,1546216319999,31619.54235839,69,5.08162100,19295.54748492,0
1546216320000,3797.10000000,3797.35000000,3795.15000000,3795.15000000,10.48024400,1546216379999,39789.87629466,95,7.52536700,28570.89214722,0
1546216380000,3795.33000000,3796.14000000,3793.86000000,3793.86000000,12.09897700,1546216439999,45917.95094240,112,5.83614100,22149.86069716,0
1546216440000,3793.95000000,3795.40000000,3792.00000000,3795.16000000,8.38399100,1546216499999,31806.60744966,71,5.08516400,19292.39165264,0
1546216500000,3793.95000000,3796.11000000,3793.02000000,3795.90000000,17.24406900,1546216559999,65435.52161683,117,9.53333700,36177.55965556,0
1546216560000,3795.64000000,3796.81000000,3793.02000000,3795.00000000,11.95478500,1546216619999,45371.34387328,113,6.59132500,25017.11837107,0
1546216620000,3795.16000000,3796.98000000,3795.00000000,3796.52000000,10.94480000,1546216679999,41542.83409074,99,6.33486800,24046.76868273,0
1546216680000,3795.31000000,3796.99000000,3795.00000000,3796.18000000,11.13959700,1546216739999,42286.23989180,93,6.72266800,25522.03023513,0
1546216740000,3795.77000000,3797.51000000,3795.59000000,3797.35000000,10.53631800,1546216799999,40002.05583370,78,3.99417200,15165.87932190,0
1546216800000,3796.49000000,3797.78000000,3794.39000000,3796.51000000,11.77580500,1546216859999,44703.20540297,98,6.50712700,24702.97451198,0
1546216860000,3797.29000000,3797.29000000,3795.30000000,3795.98000000,7.11089100,1546216919999,26994.17880958,91,3.14028600,11922.14958230,0
1546216920000,3795.33000000,3796.61000000,3794.12000000,3795.00000000,8.44551700,1546216979999,32052.39373879,94,4.76164700,18072.13998291,0
1546216980000,3795.45000000,3796.44000000,3793.79000000,3795.60000000,11.65226900,1546217039999,44220.27342765,131,7.19480700,27306.06965201,0
1546217040000,3795.56000000,3797.29000000,3794.13000000,3795.97000000,14.58114900,1546217099999,55347.11575849,112,8.99170700,34132.82042780,0
1546217100000,3795.97000000,3795.97000000,3794.30000000,3795.36000000,7.61593700,1546217159999,28905.49497292,87,4.44872500,16885.37525390,0
1546217160000,3795.38000000,3797.10000000,3793.36000000,3795.00000000,6.51310800,1546217219999,24719.29267331,84,3.18632200,12093.25828546,0
1546217220000,3795.00000000,3795.83000000,3793.81000000,3795.59000000,5.56717200,1546217279999,21127.51394907,81,3.81367900,14473.12271620,0
1546217280000,3794.98000000,3795.71000000,3793.07000000,3794.53000000,6.24153900,1546217339999,23684.20715013,66,4.18779900,15891.57537976,0
1546217340000,3793.37000000,3795.02000000,3790.00000000,3790.00000000,62.86047600,1546217399999,238271.59507783,261,6.87485200,26076.21946043,0
1546217400000,3790.00000000,3790.77000000,3786.02000000,3789.72000000,21.42257600,1546217459999,81178.94283485,217,5.98882200,22692.10598019,0
1546217460000,3789.92000000,3793.33000000,3789.70000000,3792.83000000,16.39118400,1546217519999,62141.06624413,132,8.53222200,32351.99031889,0
1546217520000,3791.61000000,3795.79000000,3791.14000000,3792.85000000,14.76234700,1546217579999,55996.37343803,118,10.06591400,38188.90744741,0
1546217580000,3792.00000000,3794.43000000,3791.72000000,3791.74000000,6.04915000,1546217639999,22943.03511356,82,3.64285000,13817.43206438,0
1546217640000,3791.76000000,3793.00000000,3791.17000000,3791.17000000,16.37933000,1546217699999,62114.20914948,79,12.79616800,48525.72743685,0
1546217700000,3791.84000000,3792.66000000,3790.61000000,3791.41000000,16.67755000,1546217759999,63238.80903192,103,6.89012400,26127.48466746,0
1546217760000,3791.63000000,3793.00000000,3791.00000000,3792.31000000,8.93345100,1546217819999,33877.84479639,108,4.52277800,17152.22381218,0
1546217820000,3792.65000000,3794.00000000,3792.06000000,3794.00000000,21.65689200,1546217879999,82147.88377545,97,16.28997000,61794.42197710,0
1546217880000,3794.00000000,3795.79000000,3793.18000000,3795.51000000,12.47731400,1546217939999,47349.57650564,79,9.86224800,37425.38225097,0
1546217940000,3795.02000000,3795.79000000,3795.00000000,3795.38000000,5.06603400,1546217999999,19228.61451692,68,3.93327700,14929.05519266,0
1546218000000,3795.38000000,3795.79000000,3794.16000000,3795.14000000,17.42041600,1546218059999,66120.32389620,119,13.82557600,52477.39486988,0
1546218060000,3795.12000000,3795.79000000,3791.95000000,3791.96000000,6.86102000,1546218119999,26028.25399058,98,1.57112300,5960.27455382,0
1546218120000,3791.96000000,3791.96000000,3786.71000000,3788.34000000,16.81818900,1546218179999,63727.89759306,117,3.79074300,14369.09598195,0
1546218180000,3786.94000000,3787.91000000,3778.83000000,3784.81000000,24.97185500,1546218239999,94492.19394757,231,11.25782300,42621.33643874,0
1546218240000,3784.81000000,3797.46000000,3782.03000000,3797.46000000,52.97617200,1546218299999,200860.55614148,242,36.23239900,137391.18778222,0
1546218300000,3794.97000000,3796.79000000,3778.83000000,3779.41000000,37.93870600,1546218359999,143740.02973997,263,8.88584000,33652.97539328,0
1546218360000,3778.57000000,3779.40000000,3755.85000000,3770.05000000,169.47158200,1546218419999,638066.21143968,1047,74.83771700,281931.41241942,0
1546218420000,3771.48000000,3784.30000000,3765.62000000,3765.62000000,72.93732400,1546218479999,275312.15232102,405,25.08520300,94702.20191326,0
1546218480000,3767.78000000,3781.94000000,3767.08000000,3777.49000000,41.34852000,1546218539999,156120.67776819,233,28.19288800,106437.44346748,0
1546218540000,3777.79000000,3778.98000000,3770.11000000,3777.33000000,35.64906600,1546218599999,134531.30777554,181,22.55453500,85124.78568755,0
1546218600000,3777.11000000,3779.02000000,3775.08000000,3778.23000000,8.09241900,1546218659999,30568.39346257,90,4.54018100,17151.84763569,0
1546218660000,3777.64000000,3778.22000000,3772.00000000,3776.22000000,20.04853800,1546218719999,75684.47046027,155,9.39738200,35481.74185408,0
1546218720000,3776.09000000,3776.68000000,3774.77000000,3776.61000000,9.62230800,1546218779999,36333.02808424,121,5.62231100,21231.09405596,0
1546218780000,3775.38000000,3781.53000000,3774.67000000,3777.39000000,19.14865100,1546218839999,72329.42018133,118,11.34699900,42871.55957502,0
1546218840000,3777.05000000,3779.48000000,3777.05000000,3779.48000000,7.47792600,1546218899999,28254.44268037,72,5.37859300,20322.83345633,0
1546218900000,3779.48000000,3779.48000000,3773.86000000,3777.18000000,16.62609500,1546218959999,62797.98765000,122,11.14440000,42094.43071946,0
1546218960000,3778.49000000,3784.69000000,3777.15000000,3779.07000000,21.33510100,1546219019999,80662.38240221,173,14.36930300,54329.57046109,0
1546219020000,3778.74000000,3781.30000000,3772.07000000,3772.65000000,23.62188900,1546219079999,89220.78166337,178,6.03792800,22811.59336098,0
1546219080000,3772.15000000,3776.02000000,3763.74000000,3768.65000000,52.25567800,1546219139999,196980.37202788,329,27.58179900,103984.30853887,0
1546219140000,3771.39000000,3775.67000000,3768.68000000,3774.37000000,9.32195200,1546219199999,35156.37108584,104,5.65647600,21334.57975457,0
1546219200000,3774.30000000,3776.80000000,3769.26000000,3770.32000000,21.06597900,1546219259999,79488.05164345,126,9.69726600,36588.56739157,0
1546219260000,3770.56000000,3776.20000000,3769.21000000,3776.19000000,15.05932500,1546219319999,56823.95902217,108,9.75752800,36822.57269299,0
1546219320000,3773.76000000,3776.14000000,3772.17000000,3774.61000000,11.91672900,1546219379999,44971.58810338,61,8.21847600,31016.44158427,0
1546219380000,3773.92000000,3773.98000000,3770.73000000,3771.93000000,8.09340400,1546219439999,30530.78192254,67,4.05196600,15286.03226363,0
1546219440000,3770.97000000,3774.73000000,3770.97000000,3772.69000000,14.13706900,1546219499999,53327.59612872,125,8.11679500,30619.81871942,0
1546219500000,3772.69000000,3774.44000000,3770.73000000,3770.73000000,16.89751800,1546219559999,63748.61296856,102,12.77182500,48186.26212357,0
1546219560000,3770.73000000,3771.93000000,3769.15000000,3770.35000000,16.31797400,1546219619999,61531.97494676,92,11.05652700,41695.02139753,0
1546219620000,3770.36000000,3771.98000000,3768.04000000,3771.86000000,13.23376300,1546219679999,49896.35244650,161,8.35812000,31514.80827602,0
1546219680000,3771.86000000,3771.86000000,3770.12000000,3770.30000000,11.44596700,1546219739999,43161.44913460,82,7.18065500,27078.65206502,0
1546219740000,3770.32000000,3771.47000000,3763.17000000,3764.41000000,19.42602600,1546219799999,73175.60123830,161,7.43110700,27991.85498127,0
1546219800000,3764.00000000,3764.29000000,3745.59000000,3758.70000000,181.78908800,1546219859999,682196.52153527,827,70.51858900,264607.52635492,0
1546219860000,3758.37000000,3766.11000000,3752.10000000,3762.10000000,60.28180300,1546219919999,226666.51078814,358,34.61337300,130177.21920969,0
1546219920000,3761.28000000,3765.90000000,3758.73000000,3763.03000000,12.61745600,1546219979999,47481.82319411,136,5.46184200,20552.92026293,0
1546219980000,3762.68000000,3767.52000000,3762.30000000,3767.01000000,20.19019100,1546220039999,76022.70969811,122,11.03042100,41534.22740345,0
1546220040000,3767.01000000,3772.87000000,3765.86000000,3769.63000000,29.27533800,1546220099999,110391.54384802,235,17.29364600,65207.49008139,0
1546220100000,3768.19000000,3771.96000000,3764.15000000,3770.02000000,14.87490200,1546220159999,56037.56036731,127,9.17613800,34574.18887644,0
1546220160000,3770.02000000,3771.93000000,3769.31000000,3769.33000000,14.66861800,1546220219999,55306.96263644,130,5.30743300,20013.73466344,0
1546220220000,3769.98000000,3771.80000000,3765.24000000,3771.78000000,15.41967500,1546220279999,58093.08594832,143,7.82761000,29496.63606741,0
1546220280000,3769.82000000,3771.80000000,3769.07000000,3770.69000000,14.26797300,1546220339999,53802.35551970,138,10.95670900,41317.35361857,0
1546220340000,3769.87000000,3771.28000000,3769.00000000,3770.46000000,9.38816700,1546220399999,35396.85162818,109,5.82366700,21958.78692244,0
1546220400000,3769.83000000,3770.46000000,3767.92000000,3769.24000000,12.62768200,1546220459999,47602.49125152,99,7.48104500,28203.12647609,0
1546220460000,3768.63000000,3769.01000000,3763.93000000,3765.17000000,9.28528300,1546220519999,34973.32027023,128,4.94967000,18646.33299781,0
1546220520000,3764.50000000,3769.21000000,3759.28000000,3759.29000000,25.64811800,1546220579999,96526.75576443,208,10.75522800,40497.47966140,0
1546220580000,3760.37000000,3768.64000000,3760.37000000,3765.52000000,29.56856700,1546220639999,111272.97009582,156,22.18848100,83488.38253768,0
1546220640000,3766.54000000,3767.00000000,3764.86000000,3766.10000000,12.46181100,1546220699999,46931.99710441,135,7.06179400,26595.63439279,0
1546220700000,3766.11000000,3766.96000000,3764.92000000,3766.93000000,18.62815200,1546220759999,70159.72639829,113,4.79226800,18050.25957496,0
1546220760000,3766.93000000,3769.41000000,3766.79000000,3768.55000000,16.75593000,1546220819999,63131.29372776,107,9.84266700,37085.28742364,0
1546220820000,3769.18000000,3770.00000000,3767.91000000,3768.83000000,13.70897600,1546220879999,51667.51256039,116,7.85448300,29604.32164873,0
1546220880000,3769.25000000,3769.46000000,3762.80000000,3765.00000000,22.67518600,1546220939999,85409.84657968,120,10.40713400,39203.26478777,0
1546220940000,3764.17000000,3766.94000000,3763.38000000,3765.35000000,10.96167900,1546220999999,41270.11660101,84,6.34001100,23869.59891443,0
1546221000000,3765.33000000,3765.89000000,3762.17000000,3762.92000000,14.46837400,1546221059999,54463.28182254,108,10.81285900,40703.21008850,0
1546221060000,3762.92000000,3763.18000000,3758.01000000,3758.26000000,16.87468500,1546221119999,63476.32177082,155,8.71536700,32785.28251671,0
1546221120000,3758.26000000,3758.26000000,3755.38000000,3758.22000000,11.30334100,1546221179999,42466.95722667,119,6.71382900,25226.22084841,0
1546221180000,3759.21000000,3763.65000000,3756.35000000,3761.20000000,31.25418800,1546221239999,117487.05179727,141,22.62909800,85059.49493518,0
1546221240000,3763.37000000,3763.37000000,3759.98000000,3762.27000000,12.12252000,1546221299999,45597.24511286,96,6.19102200,23287.82175412,0
1546221300000,3761.86000000,3765.00000000,3761.12000000,3764.71000000,8.21107900,1546221359999,30899.39647205,76,5.58625300,21022.73472738,0
1546221360000,3763.62000000,3764.71000000,3757.05000000,3758.93000000,22.56589500,1546221419999,84883.35007041,136,8.99510200,33847.70276987,0
1546221420000,3758.93000000,3764.00000000,3758.00000000,3763.39000000,14.74808100,1546221479999,55461.13289975,96,9.05781200,34062.26335362,0
1546221480000,3763.32000000,3765.87000000,3762.58000000,3764.08000000,13.06068400,1546221539999,49169.01739617,84,9.69027200,36481.22734405,0
1546221540000,3764.28000000,3766.34000000,3759.27000000,3762.94000000,15.73110000,1546221599999,59202.24250072,109,4.41492500,16617.04289832,0
1546221600000,3762.65000000,3767.09000000,3761.05000000,3766.29000000,26.87018700,1546221659999,101176.34908504,159,18.24609200,68704.12874820,0
1546221660000,3766.29000000,3766.50000000,3762.75000000,3764.73000000,11.25233200,1546221719999,42360.76240627,113,5.39253600,20303.01907890,0
1546221720000,3765.03000000,3767.06000000,3751.01000000,3755.56000000,81.63099300,1546221779999,306779.45875694,280,29.76014000,111768.92129141,0
1546221780000,3756.87000000,3765.69000000,3755.00000000,3763.10000000,20.77848900,1546221839999,78113.71222533,162,11.10942600,41767.62007122,0
1546221840000,3761.25000000,3764.72000000,3760.89000000,3763.01000000,10.52214000,1546221899999,39583.76876599,103,5.46520900,20561.49021171,0
1546221900000,3763.03000000,3764.31000000,3761.23000000,3762.07000000,13.95617800,1546221959999,52517.58944348,136,7.30408900,27486.15019033,0
1546221960000,3763.13000000,3767.60000000,3761.42000000,3765.96000000,12.77890400,1546222019999,48095.68599457,133,8.23516900,30992.41602543,0
1546222020000,3766.74000000,3767.35000000,3764.27000000,3764.79000000,15.38496200,1546222079999,57924.95977090,97,12.81252500,48238.73145871,0
1546222080000,3764.79000000,3764.79000000,3764.33000000,3764.76000000,23.20853300,1546222139999,87373.30279807,108,18.43030900,69385.49492246,0
1546222140000,3764.65000000,3765.51000000,3759.17000000,3763.54000000,37.67194800,1546222199999,141730.83530492,206,22.26079400,83747.70840819,0
1546222200000,3765.04000000,3767.36000000,3763.29000000,3766.03000000,11.70988800,1546222259999,44087.22205309,96,5.36520100,20202.00863327,0
1546222260000,3766.03000000,3767.48000000,3764.83000000,3765.81000000,12.23656000,1546222319999,46084.11571832,96,7.49487400,28227.37781444,0
1546222320000,3766.62000000,3767.48000000,3765.95000000,3766.36000000,13.11418200,1546222379999,49393.55568311,78,4.88649600,18406.99333451,0
1546222380000,3766.05000000,3767.20000000,3759.71000000,3763.17000000,24.22099500,1546222439999,91158.82097431,121,6.24233300,23504.43209594,0
1546222440000,3764.79000000,3767.08000000,3763.48000000,3765.56000000,11.19355900,1546222499999,42146.35518773,95,8.74741300,32936.44131679,0
1546222500000,3764.22000000,3765.57000000,3763.71000000,3765.51000000,7.39873000,1546222559999,27856.82895453,87,4.90877900,18482.65226911,0
1546222560000,3763.98000000,3765.46000000,3761.05000000,3762.37000000,16.27245700,1546222619999,61245.66196145,120,8.06844200,30371.61214919,0
1546222620000,3762.11000000,3762.12000000,3759.59000000,3761.61000000,9.04354300,1546222679999,34012.30745224,107,6.95021200,26139.05602339,0
1546222680000,3761.37000000,3761.49000000,3755.81000000,3758.52000000,28.15830400,1546222739999,105860.06778592,113,4.95846000,18646.70894462,0
1546222740000,3757.41000000,3759.98000000,3755.83000000,3759.72000000,12.43457800,1546222799999,46718.32629559,130,6.72848900,25282.48786322,0
1546222800000,3757.63000000,3763.05000000,3755.52000000,3763.05000000,37.60382100,1546222859999,141373.15923752,213,21.66711700,81451.62727568,0
1546222860000,3763.05000000,3763.05000000,3760.89000000,3762.24000000,9.79410900,1546222919999,36848.32672368,108,6.59054500,24797.10549556,0
1546222920000,3762.72000000,3763.05000000,3760.48000000,3760.54000000,10.10272800,1546222979999,38009.34251829,96,6.66588500,25079.79615134,0
