Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1540339200000,6553.51000000,6553.51000000,6548.00000000,6551.99000000,17.40662100,1540339259999,114044.65863474,174,7.57388900,49627.11340910,0
1540339260000,6552.00000000,6552.88000000,6551.98000000,6552.88000000,24.18238600,1540339319999,158452.03916208,61,13.79318000,90381.99147028,0
1540339320000,6552.01000000,6552.88000000,6547.53000000,6548.57000000,5.89670900,1540339379999,38624.44797149,52,1.19732000,7845.81410039,0
1540339380000,6548.57000000,6552.71000000,6548.00000000,6550.99000000,2.13078200,1540339439999,13957.27508895,59,1.13485500,7434.48834177,0
1540339440000,6550.99000000,6551.09000000,6548.00000000,6548.91000000,4.95700300,1540339499999,32468.43200835,82,3.34262600,21896.80440890,0
1540339500000,6551.02000000,6551.02000000,6548.90000000,6549.86000000,8.72895800,1540339559999,57172.89269418,65,6.85612800,44907.48693924,0
1540339560000,6549.85000000,6549.87000000,6548.00000000,6549.74000000,7.40155600,1540339619999,48474.58342758,55,6.74012100,44142.90295677,0
1540339620000,6549.73000000,6549.87000000,6548.44000000,6549.87000000,3.07148500,1540339679999,20117.51531679,58,2.77742800,18191.49723538,0
1540339680000,6549.87000000,6551.11000000,6549.87000000,6550.00000000,1.24366300,1540339739999,8146.40069351,42,0.79977000,5238.94657726,0
1540339740000,6550.00000000,6551.11000000,6548.45000000,6551.10000000,1.28844500,1540339799999,8439.98655903,39,0.99328600,6506.75549029,0
1540339800000,6549.80000000,6553.48000000,6549.80000000,6551.53000000,1.29948600,1540339859999,8515.00949522,50,0.95481400,6256.48633106,0
1540339860000,6553.48000000,6554.63000000,6551.02000000,6551.59000000,2.56315000,1540339919999,16793.10188292,46,1.19353300,7819.99862660,0
1540339920000,6551.02000000,6551.59000000,6551.02000000,6551.54000000,2.24836300,1540339979999,14729.93956889,53,1.55402500,10181.20408861,0
1540339980000,6551.33000000,6554.63000000,6551.03000000,6551.03000000,1.95516900,1540340039999,12809.97168700,59,1.12161200,7349.00036180,0
1540340040000,6551.02000000,6552.79000000,6551.02000000,6551.05000000,2.56942300,1540340099999,16834.15229596,65,1.35644700,8887.84880971,0
1540340100000,6551.05000000,6554.63000000,6551.04000000,6552.91000000,4.77010000,1540340159999,31259.00198843,43,1.85091400,12130.53451504,0
