Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1553040000000,4017.48000000,4017.48000000,4013.79000000,4014.40000000,10.81433800,1553040059999,43417.11619872,92,5.10663500,20505.58791302,0
1553040060000,4015.65000000,4015.65000000,4012.80000000,4013.87000000,6.61706400,1553040119999,26564.64607231,90,3.35291500,13462.18971789,0
1553040120000,4013.84000000,4013.84000000,4012.17000000,4012.30000000,5.18465100,1553040179999,20805.21210468,94,4.10997300,16492.95450346,0
1553040180000,4012.27000000,4013.43000000,4012.02000000,4013.07000000,15.58501200,1553040239999,62533.84216045,91,14.19803500,56968.37624536,0
1553040240000,4012.84000000,4013.85000000,4012.26000000,4012.28000000,11.06490400,1553040299999,44406.59006582,78,7.44829600,29894.07438782,0
1553040300000,4012.26000000,4013.59000000,4012.26000000,4012.83000000,4.05127100,1553040359999,16256.91495493,70,2.59266100,10404.09141194,0
1553040360000,4012.58000000,4014.18000000,4012.56000000,4013.33000000,7.45314300,1553040419999,29911.15683043,70,2.27189900,9118.92981580,0
1553040420000,4013.31000000,4016.28000000,4013.08000000,4014.98000000,23.00845900,1553040479999,92382.59760419,160,15.39055800,61800.53075473,0
1553040480000,4014.59000000,4017.00000000,4014.38000000,4015.96000000,13.41867300,1553040539999,53889.26589197,115,10.17030400,40847.88732247,0
1553040540000,4016.00000000,4017.16000000,4016.00000000,4016.13000000,8.11433100,1553040599999,32590.87382233,94,4.39546200,17654.88746211,0
1553040600000,4016.13000000,4016.15000000,4013.16000000,4014.97000000,11.66110600,1553040659999,46815.05932383,93,4.41023400,17706.37986726,0
1553040660000,4015.00000000,4017.00000000,4014.92000000,4015.99000000,7.85018300,1553040719999,31524.19556430,67,4.24217300,17036.07590571,0
1553040720000,4015.97000000,4016.99000000,4015.03000000,4016.00000000,7.68120300,1553040779999,30846.96713411,73,3.16025900,12692.18831149,0
1553040780000,4016.00000000,4017.49000000,4015.37000000,4016.79000000,7.51357700,1553040839999,30178.76226918,60,5.96246300,23949.09585221,0
1553040840000,4016.66000000,4017.77000000,4015.78000000,4016.00000000,8.38672700,1553040899999,33683.83648370,74,4.87532500,19582.02976771,0
1553040900000,4016.08000000,4019.50000000,4016.08000000,4018.43000000,15.56684400,1553040959999,62547.01660279,95,13.96188900,56099.90637362,0
1553040960000,4019.46000000,4019.90000000,4013.81000000,4015.46000000,29.09162900,1553041019999,116879.37773280,157,5.38630200,21646.70337750,0
1553041020000,4015.40000000,4019.01000000,4013.99000000,4018.56000000,8.27536500,1553041079999,33241.41624778,77,5.11447400,20546.86701084,0
1553041080000,4018.56000000,4018.56000000,4015.51000000,4016.25000000,4.72894900,1553041139999,18995.62943122,68,2.14628200,8620.61156887,0
1553041140000,4016.88000000,4019.85000000,4016.88000000,4019.15000000,9.12405100,1553041199999,36664.86247266,94,3.49380300,14040.60414886,0
1553041200000,4019.19000000,4019.35000000,4017.47000000,4017.53000000,5.74632700,1553041259999,23090.11197083,81,3.51067100,14107.40016634,0
1553041260000,4018.40000000,4019.60000000,4017.48000000,4017.91000000,7.99110100,1553041319999,32111.78759059,106,3.47170000,13952.18032769,0
1553041320000,4018.00000000,4019.57000000,4017.49000000,4019.56000000,9.39215900,1553041379999,37738.43328626,67,7.49624400,30120.21773216,0
1553041380000,4019.28000000,4020.00000000,4018.03000000,4019.98000000,12.30795800,1553041439999,49474.79310864,86,10.08459400,40538.61395144,0
1553041440000,4019.79000000,4021.99000000,4019.79000000,4021.86000000,27.97448600,1553041499999,112458.79556601,178,25.65175600,103121.63286409,0
1553041500000,4021.86000000,4022.06000000,4016.00000000,4017.05000000,33.31090900,1553041559999,133837.82262471,188,10.52916700,42309.39864544,0
1553041560000,4017.86000000,4018.99000000,4016.70000000,4018.51000000,7.87737700,1553041619999,31647.83384032,75,5.19145900,20857.51622830,0
1553041620000,4018.00000000,4018.52000000,4017.00000000,4017.12000000,6.31583600,1553041679999,25372.06765330,97,3.13454900,12592.33362822,0
1553041680000,4017.06000000,4019.38000000,4017.01000000,4017.91000000,7.10155400,1553041739999,28536.31275185,73,5.23632400,21042.50464163,0
1553041740000,4017.91000000,4018.90000000,4017.27000000,4017.62000000,4.63358500,1553041799999,18615.86100976,71,3.84071200,15430.51618705,0
1553041800000,4017.62000000,4018.31000000,4017.28000000,4018.31000000,5.94917600,1553041859999,23901.73212556,88,4.34071600,17439.76305933,0
1553041860000,4017.88000000,4019.00000000,4017.88000000,4018.35000000,6.68654700,1553041919999,26870.29149604,63,5.45533300,21922.88141529,0
1553041920000,4019.00000000,4019.00000000,4018.00000000,4018.99000000,8.72779300,1553041979999,35076.58326333,82,7.76565100,31209.93340891,0
1553041980000,4019.00000000,4027.00000000,4019.00000000,4025.20000000,28.50957400,1553042039999,114698.16456631,233,25.80936800,103834.11285277,0
1553042040000,4025.21000000,4026.71000000,4022.50000000,4025.65000000,15.34821400,1553042099999,61770.77012886,148,4.92261100,19812.47758367,0
1553042100000,4025.38000000,4031.53000000,4025.38000000,4029.55000000,63.12939200,1553042159999,254364.10327330,314,55.03208500,221752.14115022,0
1553042160000,4031.39000000,4031.42000000,4019.42000000,4021.51000000,44.72324900,1553042219999,179997.71792429,275,13.30106600,53543.35329681,0
1553042220000,4019.87000000,4021.20000000,4008.50000000,4014.26000000,171.24246000,1553042279999,687157.73974923,765,78.29807300,314158.78289776,0
1553042280000,4013.62000000,4015.25000000,4008.54000000,4010.00000000,34.13183700,1553042339999,136959.84819649,186,10.26199400,41175.06951164,0
1553042340000,4009.38000000,4011.23000000,4005.71000000,4008.84000000,21.20659100,1553042399999,85001.03170046,226,12.92783700,51822.63223131,0
1553042400000,4010.01000000,4010.98000000,4006.28000000,4010.17000000,15.14342700,1553042459999,60704.27807515,155,11.62945900,46619.58628598,0
1553042460000,4008.70000000,4010.89000000,4008.67000000,4010.17000000,15.72456400,1553042519999,63044.78457192,106,7.22509200,28972.12366732,0
1553042520000,4010.11000000,4010.17000000,4009.01000000,4010.15000000,4.59067100,1553042579999,18408.45904816,70,1.89917300,7615.84684803,0
1553042580000,4009.96000000,4010.17000000,4009.60000000,4010.17000000,6.39761300,1553042639999,25653.91016642,85,5.27327500,21145.61934761,0
1553042640000,4010.17000000,4011.56000000,4009.65000000,4009.99000000,11.13917300,1553042699999,44670.47010441,93,5.63521800,22598.47167437,0
1553042700000,4009.99000000,4012.81000000,4008.70000000,4009.73000000,10.92660500,1553042759999,43832.01249443,118,5.76884400,23143.83975558,0
1553042760000,4009.25000000,4011.02000000,4008.95000000,4009.56000000,4.64244400,1553042819999,18614.73420080,74,2.21002700,8861.49517931,0
1553042820000,4010.65000000,4010.69000000,4006.00000000,4007.79000000,19.68568200,1553042879999,78902.27702591,133,7.35692900,29483.07169452,0
1553042880000,4007.79000000,4010.93000000,4007.72000000,4010.34000000,8.20815300,1553042939999,32908.86159877,84,5.77947200,23169.99864969,0
1553042940000,4010.27000000,4012.20000000,4008.31000000,4011.05000000,6.36042900,1553042999999,25505.70818064,93,4.66921200,18724.14049683,0
1553043000000,4012.19000000,4012.19000000,4010.44000000,4011.93000000,7.28276200,1553043059999,29212.59751985,102,3.41729300,13708.73493950,0
1553043060000,4011.33000000,4011.93000000,4008.14000000,4008.80000000,10.95208200,1553043119999,43922.01241702,88,6.19156700,24830.52036378,0
1553043120000,4008.71000000,4009.00000000,4006.70000000,4006.70000000,13.80707000,1553043179999,55338.20260508,101,4.42891000,17750.74658412,0
1553043180000,4006.70000000,4007.31000000,4005.91000000,4006.18000000,20.32108000,1553043239999,81417.64973798,122,4.03407400,16163.58654714,0
