Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1565827200000.0,10055.16,10146.7,10050.48,10144.54,114.72003,1565827259999.0,1157709.47407595,1459.0,75.498611,762097.54229437,0.0
1565827260000.0,10143.3,10234.08,10090.0,10132.25,409.414904,1565827319999.0,4162714.38483568,3443.0,201.309042,2047812.76205793,0.0
1565827320000.0,10143.17,10154.2,10112.25,10132.19,118.248972,1565827379999.0,1198389.69299108,1028.0,66.583217,674849.01220608,0.0
1565827380000.0,10132.22,10149.83,10124.51,10149.31,36.480215,1565827439999.0,369790.23213266,422.0,17.572211,178154.48672311,0.0
1565827440000.0,10149.25,10150.0,10108.43,10128.26,84.651933,1565827499999.0,857734.40526883,747.0,41.748784,423048.60596779,0.0
1565827500000.0,10125.95,10154.22,10125.95,10146.69,69.616054,1565827559999.0,705785.47737165,514.0,40.357398,409284.91609877,0.0
1565827560000.0,10146.89,10154.02,10140.0,10147.98,42.594117,1565827619999.0,432189.51357518,432.0,27.478838,278824.49172279,0.0
1565827620000.0,10146.64,10170.0,10145.66,10160.89,59.403795,1565827679999.0,603494.5936127,662.0,33.751806,342882.77348475,0.0
1565827680000.0,10155.93,10193.99,10155.93,10173.01,107.634905,1565827739999.0,1095032.3358147,935.0,48.488461,493356.63277044,0.0
1565827740000.0,10175.4,10200.0,10168.74,10193.83,83.818541,1565827799999.0,853980.17884109,779.0,58.246429,593650.4108152,0.0
1565827800000.0,10190.25,10219.58,10189.77,10197.69,84.2148,1565827859999.0,859098.83067179,714.0,51.154418,521945.83154117,0.0
1565827860000.0,10197.4,10205.24,10168.0,10179.71,90.736541,1565827919999.0,924207.54203286,710.0,47.662378,485637.41892167,0.0
1565827920000.0,10181.69,10213.52,10172.82,10181.93,57.939235,1565827979999.0,590378.56456077,656.0,39.359459,401179.99638605,0.0
1565827980000.0,10182.98,10185.08,10157.49,10163.49,50.634517,1565828039999.0,515214.58328186,357.0,11.046586,112344.62347986,0.0
1565828040000.0,10164.99,10172.0,10155.94,10167.59,25.770034,1565828099999.0,261956.15735069,284.0,12.02066,122193.37647147,0.0
1565828100000.0,10167.62,10171.81,10159.5,10168.75,26.463458,1565828159999.0,268994.54067526,272.0,12.8139,130237.21889497,0.0
1565828160000.0,10167.7,10168.69,10151.43,10152.57,25.841991,1565828219999.0,262517.64256668,288.0,15.40219,156461.39937836,0.0
1565828220000.0,10151.84,10152.91,10130.0,10139.29,59.219303,1565828279999.0,600472.95037764,546.0,12.531722,127131.68288921,0.0
1565828280000.0,10136.38,10143.78,10117.25,10128.91,30.784278,1565828339999.0,311924.67439429,411.0,9.329519,94538.50587,0.0
1565828340000.0,10128.88,10140.67,10120.41,10137.82,17.096339,1565828399999.0,173219.25984305,281.0,10.841164,109847.29844022,0.0
1565828400000.0,10136.3,10157.15,10130.68,10152.91,29.180483,1565828459999.0,296035.3199884,346.0,21.623511,219362.24653735,0.0
1565828460000.0,10154.95,10164.19,10131.85,10135.65,25.742188,1565828519999.0,261179.68718473,347.0,9.906401,100529.8819477,0.0
1565828520000.0,10134.92,10138.24,10108.27,10126.9,22.411991,1565828579999.0,226876.81596456,348.0,10.542354,106744.77913733,0.0
1565828580000.0,10126.92,10135.55,10100.0,10114.15,73.995362,1565828639999.0,748376.27673762,600.0,56.907248,575576.72932012,0.0
1565828640000.0,10114.15,10124.09,10105.13,10115.44,20.697214,1565828699999.0,209347.03030537,232.0,9.546201,96570.64283098,0.0
1565828700000.0,10113.19,10120.24,10105.0,10110.0,19.071313,1565828759999.0,192849.47340255,251.0,12.111904,122477.55107217,0.0
1565828760000.0,10110.0,10114.49,10096.24,10105.94,130.816487,1565828819999.0,1322278.75650836,275.0,9.960257,100668.05218969,0.0
1565828820000.0,10108.19,10112.91,10097.91,10099.65,16.012434,1565828879999.0,161808.22554432,257.0,6.310257,63773.13469318,0.0
1565828880000.0,10099.65,10123.0,10098.79,10121.25,18.026616,1565828939999.0,182308.19579047,268.0,12.261817,123997.98509916,0.0
1565828940000.0,10121.15,10145.93,10119.41,10140.98,54.441878,1565828999999.0,551585.80499915,404.0,31.948597,323708.42736097,0.0
1565829000000.0,10141.07,10145.77,10129.2,10138.89,17.14267,1565829059999.0,173722.3660077,288.0,6.730516,68207.04803524,0.0
1565829060000.0,10140.02,10154.28,10138.87,10149.99,20.903806,1565829119999.0,212098.860854,299.0,9.079474,92125.71782273,0.0
1565829120000.0,10149.19,10167.02,10143.4,10162.17,44.001698,1565829179999.0,446654.74785543,302.0,28.568059,290014.07493446,0.0
1565829180000.0,10160.85,10179.4,10153.2,10173.46,49.328547,1565829239999.0,501529.82715094,466.0,34.228685,347983.53947469,0.0
1565829240000.0,10173.46,10178.12,10164.33,10164.4,18.971775,1565829299999.0,193010.63334683,214.0,8.598156,87484.76120886,0.0
1565829300000.0,10164.46,10170.57,10153.53,10153.53,19.421108,1565829359999.0,197354.79887278,251.0,9.098131,92463.14826403,0.0
1565829360000.0,10153.31,10174.98,10151.14,10172.64,49.920433,1565829419999.0,507192.82031366,302.0,14.579181,148156.32171583,0.0
1565829420000.0,10171.42,10184.22,10165.01,10170.04,27.530345,1565829479999.0,280118.67965461,296.0,18.773677,191025.64826234,0.0
1565829480000.0,10170.2,10180.88,10166.9,10169.46,15.762567,1565829539999.0,160380.04215736,226.0,10.162031,103398.93503643,0.0
