Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1533513600000,7024.19000000,7027.95000000,7022.31000000,7027.06000000,4.42717800,1533513659999,31101.27306203,90,3.35148400,23545.40138658,0
1533513660000,7027.08000000,7027.08000000,7021.51000000,7025.97000000,4.33392900,1533513719999,30445.14679940,27,1.17468700,8253.67716036,0
1533513720000,7024.13000000,7026.84000000,7024.02000000,7025.95000000,3.72695200,1533513779999,26181.95637142,50,2.15517000,15141.25408037,0
1533513780000,7025.94000000,7036.66000000,7024.02000000,7033.03000000,26.54317800,1533513839999,186562.33855937,129,13.91428000,97845.98174390,0
1533513840000,7038.71000000,7038.71000000,7033.00000000,7033.01000000,4.59444800,1533513899999,32317.41475134,59,1.42746000,10043.30930041,0
1533513900000,7033.01000000,7035.83000000,7033.01000000,7033.03000000,23.41856000,1533513959999,164710.61738340,65,16.61404900,116854.21059700,0
1533513960000,7035.14000000,7037.29000000,7033.03000000,7036.96000000,16.75880000,1533514019999,117882.89327793,50,6.50973200,45800.48733951,0
1533514020000,7033.76000000,7036.95000000,7033.76000000,7034.22000000,32.54708700,1533514079999,228948.78235468,52,8.83871400,62180.64950477,0
1533514080000,7033.96000000,7038.00000000,7033.95000000,7037.99000000,33.14046200,1533514139999,233140.70078701,85,17.15061300,120666.10439831,0
1533514140000,7037.99000000,7050.20000000,7034.37000000,7048.15000000,45.39680300,1533514199999,319902.27342883,156,32.48910200,228931.52770422,0
1533514200000,7048.15000000,7050.39000000,7043.19000000,7045.01000000,34.85220900,1533514259999,245657.04017987,130,21.07005000,148521.65561717,0
1533514260000,7047.05000000,7052.00000000,7042.96000000,7047.45000000,16.65299900,1533514319999,117351.89982047,91,13.03254100,91844.92812264,0
1533514320000,7047.56000000,7054.00000000,7047.56000000,7050.97000000,5.86048600,1533514379999,41323.31311969,47,5.38030700,37938.84641429,0
1533514380000,7051.48000000,7061.08000000,7050.98000000,7060.00000000,19.82395600,1533514439999,139918.62178754,161,13.52699100,95477.72553522,0
1533514440000,7060.00000000,7074.79000000,7058.01000000,7064.99000000,58.13919600,1533514499999,410854.96971107,232,47.73980300,337350.92407357,0
1533514500000,7063.61000000,7067.18000000,7050.00000000,7063.84000000,19.77672100,1533514559999,139560.63869860,138,8.89227900,62766.96499923,0
1533514560000,7063.60000000,7066.32000000,7063.37000000,7065.98000000,31.86806800,1533514619999,225144.73766630,130,20.93389600,147900.91810641,0
