Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1543276800000,3864.45000000,3864.48000000,3847.70000000,3851.78000000,47.57429900,1543276859999,183349.32286564,227,14.97346900,57719.94917314,0
1543276860000,3854.85000000,3855.01000000,3844.07000000,3845.00000000,45.29426100,1543276919999,174261.53081546,206,20.58960500,79224.43737225,0
1543276920000,3844.09000000,3846.98000000,3832.36000000,3836.78000000,53.20535600,1543276979999,204248.39962465,294,23.52394800,90312.03654922,0
1543276980000,3834.75000000,3856.78000000,3832.46000000,3845.07000000,63.06994900,1543277039999,242547.39921899,309,45.09290000,173427.32970781,0
1543277040000,3845.07000000,3853.89000000,3844.27000000,3850.12000000,29.53678200,1543277099999,113657.22723958,144,12.82697800,49373.12055614,0
1543277100000,3848.69000000,3853.71000000,3845.55000000,3849.11000000,29.62131700,1543277159999,114001.98366605,134,17.50406400,67377.97696441,0
1543277160000,3846.87000000,3852.70000000,3843.59000000,3845.86000000,23.57424500,1543277219999,90708.06979131,136,8.62775400,33192.79693572,0
1543277220000,3845.86000000,3856.22000000,3844.53000000,3847.91000000,62.01599900,1543277279999,238672.92005242,301,37.32798900,143685.35323495,0
1543277280000,3847.85000000,3858.80000000,3847.84000000,3850.07000000,65.86261100,1543277339999,253527.36573170,252,53.49236900,205902.40531584,0
1543277340000,3852.25000000,3865.00000000,3848.40000000,3859.58000000,28.38923600,1543277399999,109438.62828370,185,20.01281100,77154.07453592,0
1543277400000,3858.43000000,3869.83000000,3854.41000000,3856.62000000,47.43252700,1543277459999,183129.03360468,263,21.71395800,83848.63006909,0
1543277460000,3858.00000000,3860.03000000,3850.00000000,3850.59000000,23.17480900,1543277519999,89320.72260824,118,7.98281200,30769.81649127,0
1543277520000,3851.11000000,3855.65000000,3844.04000000,3847.93000000,34.06177200,1543277579999,131116.84059925,188,14.76245700,56841.11792977,0
1543277580000,3847.34000000,3856.52000000,3844.95000000,3854.76000000,34.59365900,1543277639999,133189.34824699,133,28.37919400,109268.27209760,0
1543277640000,3856.66000000,3856.69000000,3848.81000000,3849.12000000,49.22834300,1543277699999,189661.72980647,211,31.81999900,122604.52179405,0
1543277700000,3849.30000000,3852.93000000,3846.95000000,3852.89000000,18.29338500,1543277759999,70431.25018802,114,10.16474800,39145.51064611,0
1543277760000,3851.03000000,3852.86000000,3836.06000000,3840.59000000,55.79597500,1543277819999,214435.51757909,315,24.26830200,93272.99682343,0
1543277820000,3842.45000000,3844.60000000,3835.92000000,3836.98000000,41.14293200,1543277879999,158062.35648118,192,22.75789500,87450.90812115,0
1543277880000,3835.36000000,3842.84000000,3831.00000000,3832.84000000,25.67531700,1543277939999,98446.76742418,161,11.37844500,43637.60130596,0
1543277940000,3837.01000000,3841.79000000,3833.00000000,3839.13000000,17.94709000,1543277999999,68891.56426030,120,11.52519900,44244.18291722,0
1543278000000,3839.52000000,3840.72000000,3834.18000000,3835.00000000,16.22921900,1543278059999,62291.58786261,99,5.02406800,19281.95174379,0
1543278060000,3834.39000000,3837.11000000,3825.01000000,3825.02000000,21.31397500,1543278119999,81642.48745344,146,10.55152900,40425.43237570,0
1543278120000,3825.02000000,3831.16000000,3822.40000000,3826.74000000,29.61913200,1543278179999,113353.74647626,209,12.64968000,48415.93641325,0
