Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1526169600000,8475.44000000,8490.44000000,8465.77000000,8482.31000000,26.17891400,1526169659999,222058.37249282,179,16.58036000,140670.88388505,0
1526169660000,8486.79000000,8488.14000000,8470.04000000,8473.00000000,30.40359800,1526169719999,257805.20605019,93,9.56923900,81111.03684906,0
1526169720000,8473.00000000,8478.01000000,8470.02000000,8473.77000000,32.35499000,1526169779999,274179.99698679,94,29.02298300,245942.72716417,0
1526169780000,8472.02000000,8483.94000000,8471.52000000,8473.47000000,4.74380600,1526169839999,40209.23764543,90,3.55497200,30134.68608178,0
1526169840000,8487.18000000,8490.37000000,8474.59000000,8487.00000000,4.55662000,1526169899999,38670.08795848,87,1.62114600,13761.44567233,0
1526169900000,8487.00000000,8506.95000000,8487.00000000,8492.70000000,28.64545800,1526169959999,243432.97863438,201,21.71380700,184540.40630796,0
1526169960000,8503.85000000,8509.87000000,8492.79000000,8506.49000000,5.08977600,1526170019999,43290.40017461,92,2.58479400,21993.40288079,0
1526170020000,8506.49000000,8519.73000000,8506.49000000,8519.68000000,13.94826400,1526170079999,118733.49229584,142,4.51900300,38465.36785275,0
1526170080000,8519.63000000,8524.00000000,8492.46000000,8492.46000000,41.49282100,1526170139999,353346.94663092,204,6.71017800,57148.25298317,0
1526170140000,8496.84000000,8499.99000000,8480.62000000,8494.97000000,14.57581100,1526170199999,123781.14454885,90,8.18692800,69558.35544660,0
1526170200000,8494.97000000,8498.99000000,8485.00000000,8495.89000000,5.75751300,1526170259999,48899.37701400,98,2.32707800,19761.05685813,0
1526170260000,8498.99000000,8502.95000000,8495.89000000,8499.00000000,6.42824800,1526170319999,54633.80020066,73,3.96769200,33722.34013592,0
1526170320000,8495.90000000,8498.99000000,8479.01000000,8480.90000000,11.97988000,1526170379999,101672.94086141,113,6.62010700,56168.48493704,0
1526170380000,8480.90000000,8480.90000000,8473.03000000,8473.13000000,11.12392500,1526170439999,94303.13277670,92,7.11757400,60345.63367318,0
1526170440000,8475.00000000,8485.99000000,8473.17000000,8476.13000000,10.81006200,1526170499999,91655.74441232,66,9.16273000,77694.47627510,0
1526170500000,8476.90000000,8492.00000000,8476.08000000,8491.99000000,35.84298400,1526170559999,304059.36945629,104,34.07280300,289048.89992857,0
1526170560000,8491.90000000,8497.91000000,8481.96000000,8489.25000000,13.04383600,1526170619999,110792.26233420,91,9.77936300,83072.67435628,0
1526170620000,8483.96000000,8499.00000000,8482.00000000,8499.00000000,13.88627400,1526170679999,117903.66794263,174,11.84969600,100607.59230797,0
1526170680000,8497.25000000,8505.01000000,8496.03000000,8502.00000000,11.50328700,1526170739999,97775.27802177,97,7.52445400,63960.90750070,0
1526170740000,8504.99000000,8512.00000000,8502.01000000,8511.45000000,12.12792000,1526170799999,103198.19003114,100,5.24906000,44667.08802914,0
1526170800000,8509.54000000,8514.93000000,8509.54000000,8514.93000000,12.40033400,1526170859999,105549.74508903,117,10.13009300,86227.08548726,0
1526170860000,8512.01000000,8521.99000000,8511.58000000,8516.99000000,8.63486500,1526170919999,73549.95366624,92,6.36242200,54196.72519870,0
1526170920000,8516.99000000,8524.00000000,8516.99000000,8519.31000000,18.23329700,1526170979999,155397.93367085,92,16.43353100,140066.07353510,0
1526170980000,8519.32000000,8523.48000000,8505.00000000,8511.00000000,28.62824600,1526171039999,243749.49545264,127,7.10755600,60512.89840074,0
1526171040000,8507.01000000,8512.02000000,8500.01000000,8500.01000000,8.32328300,1526171099999,70801.96755984,92,5.30858100,45168.14134201,0
1526171100000,8500.01000000,8511.00000000,8497.00000000,8500.05000000,5.26147300,1526171159999,44738.95001102,71,3.05467400,25980.53081297,0
1526171160000,8501.30000000,8501.30000000,8489.73000000,8490.00000000,13.25928000,1526171219999,112692.55337327,111,3.94508800,33527.64346551,0
1526171220000,8490.00000000,8496.15000000,8482.12000000,8490.00000000,9.24539800,1526171279999,78464.72217898,65,2.37408600,20159.57885687,0
1526171280000,8484.73000000,8490.00000000,8481.99000000,8484.82000000,3.20569800,1526171339999,27210.50902648,59,2.71206900,23022.04427506,0
1526171340000,8484.82000000,8490.00000000,8484.75000000,8484.75000000,8.40365100,1526171399999,71304.25579391,53,1.56436200,13273.63210000,0
1526171400000,8484.81000000,8484.83000000,8450.01000000,8452.57000000,30.56358000,1526171459999,258826.12818719,215,6.75729700,57212.81826316,0
1526171460000,8459.29000000,8471.93000000,8452.50000000,8467.00000000,57.60582400,1526171519999,487097.25755394,140,52.24237100,441713.46810042,0
1526171520000,8466.99000000,8476.31000000,8466.99000000,8469.24000000,4.54751600,1526171579999,38514.87717173,57,2.54721200,21574.19164151,0
1526171580000,8469.24000000,8469.24000000,8454.66000000,8459.00000000,11.68429500,1526171639999,98873.16343986,121,5.76323600,48760.18297119,0
1526171640000,8455.70000000,8479.91000000,8455.70000000,8474.41000000,18.05656700,1526171699999,152806.99690126,89,14.14718300,119715.58002526,0
1526171700000,8474.41000000,8477.50000000,8461.01000000,8470.11000000,7.45367100,1526171759999,63097.82823950,60,2.15065200,18217.93905730,0
1526171760000,8468.03000000,8470.99000000,8468.03000000,8470.59000000,4.90129300,1526171819999,41512.90042732,56,3.73372200,31625.04506212,0
