Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1535673600000,6984.84000000,6986.80000000,6975.01000000,6977.18000000,47.89401900,1535673659999,334273.98465317,180,27.22585800,190056.06316409,0
1535673660000,6977.18000000,6977.18000000,6964.42000000,6968.62000000,89.65143600,1535673719999,625011.79962819,324,45.42674200,316698.39701772,0
1535673720000,6974.02000000,6975.00000000,6968.91000000,6968.91000000,62.96909100,1535673779999,439018.85248473,172,33.76442700,235422.84161572,0
1535673780000,6968.91000000,6978.95000000,6968.90000000,6975.00000000,38.67637000,1535673839999,269780.37994720,138,19.00592500,132574.34051922,0
1535673840000,6975.00000000,6977.19000000,6974.98000000,6975.01000000,57.29824200,1535673899999,399668.57052952,136,10.91591300,76148.20216800,0
1535673900000,6974.37000000,6975.11000000,6970.98000000,6973.08000000,43.12740200,1535673959999,300741.64794758,136,25.18765200,175644.29822964,0
1535673960000,6973.60000000,6975.11000000,6970.00000000,6971.99000000,25.51520000,1535674019999,177903.37096248,183,19.72543700,137535.19431456,0
1535674020000,6974.99000000,6978.49000000,6972.08000000,6978.49000000,9.34504200,1535674079999,65182.86013110,104,7.72508600,53885.19623313,0
1535674080000,6978.49000000,6980.00000000,6975.75000000,6978.00000000,6.29281600,1535674139999,43902.88945480,73,2.66993300,18627.99398753,0
1535674140000,6978.00000000,6984.45000000,6975.00000000,6978.01000000,16.76562200,1535674199999,117025.54199185,105,13.38867600,93463.15910977,0
1535674200000,6981.73000000,6985.04000000,6977.99000000,6984.94000000,12.15426600,1535674259999,84881.78130844,90,7.68897100,53699.43051183,0
1535674260000,6983.57000000,6984.93000000,6980.41000000,6983.57000000,19.04347100,1535674319999,132973.58080877,89,15.33935900,107111.59712269,0
1535674320000,6983.00000000,6986.85000000,6981.74000000,6985.83000000,26.65441500,1535674379999,186153.90650163,131,16.47695300,115078.10304202,0
1535674380000,6983.57000000,6985.00000000,6978.00000000,6978.99000000,26.92319700,1535674439999,187982.23662798,138,11.43163200,79830.26036015,0
1535674440000,6980.01000000,6982.09000000,6977.98000000,6978.01000000,79.61630900,1535674499999,555686.09517786,108,31.55879400,220267.83865272,0
1535674500000,6977.98000000,6983.00000000,6975.02000000,6983.00000000,70.26762400,1535674559999,490491.06888514,123,67.09091000,468318.03400607,0
1535674560000,6980.70000000,6982.93000000,6972.05000000,6975.20000000,48.65121600,1535674619999,339496.23372546,146,39.89760800,278429.64993770,0
1535674620000,6972.15000000,6976.63000000,6962.61000000,6971.57000000,40.44510200,1535674679999,281965.77080776,198,24.27315900,169265.03166710,0
1535674680000,6971.55000000,6977.46000000,6967.69000000,6974.29000000,43.51614600,1535674739999,303458.35283012,123,24.23444300,168984.69627710,0
1535674740000,6974.29000000,6976.58000000,6970.22000000,6970.48000000,42.18887100,1535674799999,294142.59162421,111,19.32820500,134755.74759065,0
1535674800000,6970.28000000,6970.68000000,6966.80000000,6970.49000000,25.40026500,1535674859999,177037.07591330,136,12.95968300,90331.41523025,0
1535674860000,6970.49000000,6970.68000000,6963.45000000,6967.85000000,33.67397200,1535674919999,234614.65469055,127,23.52393200,163904.94884833,0
1535674920000,6968.91000000,6970.60000000,6967.85000000,6970.50000000,7.20298300,1535674979999,50201.61544136,140,4.55912100,31776.31941765,0
1535674980000,6970.51000000,6970.59000000,6966.60000000,6970.00000000,11.43402900,1535675039999,79684.81935241,118,7.69143200,53601.81783344,0
1535675040000,6970.00000000,6970.68000000,6964.30000000,6970.68000000,22.73763300,1535675099999,158443.30757392,135,11.93153000,83154.33681269,0
1535675100000,6970.68000000,6974.25000000,6970.68000000,6973.15000000,11.42073800,1535675159999,79639.45760884,136,8.44242600,58872.58544204,0
1535675160000,6973.08000000,6974.83000000,6972.00000000,6974.83000000,58.13344100,1535675219999,405373.00272035,93,23.44894300,163523.71672743,0
1535675220000,6973.24000000,6979.04000000,6973.00000000,6975.10000000,21.89112200,1535675279999,152706.17415991,97,10.15270400,70826.59977161,0
1535675280000,6976.73000000,6980.00000000,6976.03000000,6977.01000000,57.31363900,1535675339999,399881.13887529,103,16.96160200,118347.21863874,0
1535675340000,6978.16000000,6978.16000000,6975.05000000,6976.04000000,49.46310200,1535675399999,345057.41643238,82,16.65825000,116211.75796576,0
1535675400000,6976.04000000,6979.67000000,6972.00000000,6974.76000000,50.77099100,1535675459999,354115.95977245,104,21.25935600,148296.85563512,0
1535675460000,6974.88000000,6974.88000000,6969.00000000,6969.12000000,65.09681700,1535675519999,453747.42931636,98,12.39520000,86409.31231475,0
1535675520000,6969.12000000,6973.00000000,6969.00000000,6971.04000000,50.82081300,1535675579999,354248.24752307,77,7.03321400,49033.26843488,0
1535675580000,6971.05000000,6974.71000000,6971.00000000,6973.02000000,71.05432600,1535675639999,495432.59886993,68,8.36132200,58302.95723996,0
1535675640000,6973.04000000,6974.71000000,6966.89000000,6967.59000000,49.52623700,1535675699999,345259.71318393,112,19.25620500,134243.55717957,0
1535675700000,6967.59000000,6970.63000000,6963.00000000,6963.89000000,30.01501000,1535675759999,209149.34147626,139,20.69006900,144167.97008458,0
