Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1517961600000,7655.02000000,7695.21000000,7650.25000000,7694.96000000,54.52706300,1517961659999,418343.52694883,348,30.98926900,238017.48651611,0
1517961660000,7694.99000000,7719.36000000,7680.00000000,7680.00000000,33.66763900,1517961719999,259266.30161867,358,16.45191600,126729.99216747,0
1517961720000,7680.00000000,7704.24000000,7660.01000000,7699.57000000,36.81906100,1517961779999,282744.77973252,477,20.83778900,160074.78514364,0
1517961780000,7701.68000000,7750.00000000,7695.14000000,7747.04000000,59.83498100,1517961839999,462215.63542412,303,35.32049900,272851.83428877,0
1517961840000,7747.04000000,7770.00000000,7729.87000000,7758.35000000,35.64135100,1517961899999,276111.35516778,223,24.09826800,186731.79296068,0
1517961900000,7750.72000000,7769.97000000,7742.00000000,7748.91000000,55.66372300,1517961959999,431846.93818136,360,35.37764000,274560.87456443,0
1517961960000,7749.53000000,7763.45000000,7702.47000000,7739.10000000,37.89701500,1517962019999,292948.56685950,487,21.54587400,166545.82574353,0
1517962020000,7739.10000000,7744.16000000,7704.63000000,7713.20000000,20.91009000,1517962079999,161466.33921852,303,8.09552100,62530.96818169,0
1517962080000,7711.00000000,7744.04000000,7702.47000000,7704.57000000,36.31477100,1517962139999,280372.12201568,357,20.01523100,154586.93501559,0
1517962140000,7704.57000000,7729.46000000,7685.19000000,7689.96000000,70.31454000,1517962199999,541699.93069664,572,29.18879000,224974.95719865,0
1517962200000,7689.96000000,7692.09000000,7671.40000000,7671.40000000,22.74131000,1517962259999,174771.77853329,314,12.16105800,93492.23408514,0
1517962260000,7681.40000000,7688.65000000,7640.00000000,7644.44000000,63.36134200,1517962319999,485365.49727211,395,22.48244600,172435.99705670,0
1517962320000,7644.39000000,7650.00000000,7606.00000000,7606.00000000,45.71106500,1517962379999,348610.94095918,314,11.20544100,85474.08882059,0
1517962380000,7606.00000000,7606.00000000,7560.11000000,7560.12000000,60.30520700,1517962439999,457581.97666827,619,26.44398800,200716.58295591,0
1517962440000,7565.44000000,7582.51000000,7560.11000000,7562.95000000,80.98579900,1517962499999,613104.97916000,483,42.41896900,321108.05629992,0
1517962500000,7562.95000000,7623.77000000,7560.00000000,7605.33000000,71.61652800,1517962559999,542960.39267411,589,33.85703400,256811.47105163,0
1517962560000,7612.97000000,7633.84000000,7605.33000000,7613.08000000,48.20239200,1517962619999,367481.10150983,431,22.90397100,174618.39349252,0
1517962620000,7616.74000000,7620.00000000,7541.74000000,7541.75000000,54.51262600,1517962679999,413034.44521686,469,17.97224100,136246.97486440,0
1517962680000,7541.75000000,7541.75000000,7519.71000000,7530.00000000,53.15838500,1517962739999,400191.29271953,576,26.83793000,202155.84084559,0
1517962740000,7529.94000000,7579.00000000,7521.18000000,7569.99000000,41.39722200,1517962799999,312454.80703259,387,28.48401200,215006.50359134,0
1517962800000,7569.99000000,7590.00000000,7568.62000000,7575.07000000,20.13037200,1517962859999,152540.85389031,284,9.62844700,72987.38885748,0
1517962860000,7579.01000000,7623.83000000,7564.57000000,7620.00000000,49.03722500,1517962919999,372548.14977955,397,41.86375800,318025.75870735,0
1517962920000,7623.83000000,7623.83000000,7565.85000000,7579.13000000,37.08968000,1517962979999,281938.28741832,371,9.48029400,72087.36586364,0
1517962980000,7565.92000000,7583.01000000,7526.90000000,7559.95000000,39.19820400,1517963039999,296006.34480642,486,19.81230700,149704.31424352,0
1517963040000,7559.95000000,7570.00000000,7542.55000000,7553.01000000,16.23370100,1517963099999,122683.10958513,210,12.19360300,92172.51651272,0
1517963100000,7553.01000000,7559.88000000,7521.00000000,7521.00000000,35.66969400,1517963159999,268972.28805871,289,9.75970400,73629.93096268,0
1517963160000,7525.99000000,7538.53000000,7509.34000000,7519.94000000,57.75836600,1517963219999,434081.53646127,469,29.93635100,225030.80941838,0
1517963220000,7519.93000000,7538.72000000,7509.41000000,7529.01000000,28.94588300,1517963279999,217582.79431118,245,16.68734400,125453.17947855,0
1517963280000,7540.20000000,7600.53000000,7505.00000000,7505.00000000,77.46611600,1517963339999,584230.51437869,606,33.13558300,250405.82873256,0
1517963340000,7522.86000000,7525.00000000,7500.00000000,7512.01000000,47.52508700,1517963399999,356826.71571891,406,15.51501900,116591.66507888,0
1517963400000,7512.01000000,7519.89000000,7470.01000000,7486.33000000,61.44716800,1517963459999,460363.07726623,427,17.34550000,129914.11924298,0
1517963460000,7482.31000000,7510.61000000,7444.20000000,7462.12000000,109.11658300,1517963519999,816071.59150697,545,41.79814800,313077.34136481,0
1517963520000,7462.18000000,7477.56000000,7440.00000000,7440.00000000,40.16647600,1517963579999,299243.17664915,359,10.87071500,81032.92552684,0
1517963580000,7440.00000000,7445.00000000,7388.00000000,7440.95000000,125.06729900,1517963639999,927490.85035513,937,46.81988800,347130.83962407,0
1517963640000,7425.20000000,7537.79000000,7424.65000000,7510.00000000,137.21150700,1517963699999,1027675.29991713,883,55.85865700,418134.15687945,0
1517963700000,7510.00000000,7514.67000000,7400.00000000,7432.83000000,118.57490500,1517963759999,885232.10981899,667,25.84568200,192628.60917676,0
1517963760000,7432.72000000,7514.74000000,7432.55000000,7475.32000000,74.91553200,1517963819999,560332.33533936,527,47.90411700,358382.11168537,0
1517963820000,7478.20000000,7478.21000000,7409.00000000,7444.60000000,45.72756600,1517963879999,340236.62998475,449,14.91767200,111052.92085563,0
1517963880000,7451.59000000,7488.18000000,7451.59000000,7464.98000000,37.90129900,1517963939999,283122.51057928,344,19.23909800,143680.04880841,0
1517963940000,7452.47000000,7508.00000000,7450.00000000,7508.00000000,41.65309900,1517963999999,311545.31749463,377,26.17322700,195990.94741432,0
1517964000000,7508.00000000,7524.90000000,7480.00000000,7480.00000000,56.19479700,1517964059999,421675.33580095,542,21.92219900,164675.71067536,0
1517964060000,7493.84000000,7513.77000000,7480.00000000,7513.77000000,53.76625000,1517964119999,403056.25784929,342,40.18679900,301293.18510941,0
1517964120000,7500.20000000,7550.00000000,7500.00000000,7540.00000000,24.60466800,1517964179999,185082.31956392,262,16.15564600,121531.17899374,0
1517964180000,7549.00000000,7569.23000000,7540.05000000,7566.00000000,27.94261400,1517964239999,211251.61879414,325,15.32595400,115880.96201337,0
1517964240000,7566.11000000,7572.95000000,7488.32000000,7528.00000000,68.55426300,1517964299999,516253.62885995,521,22.48948900,169262.54376608,0
1517964300000,7528.00000000,7558.98000000,7511.97000000,7545.00000000,29.39946900,1517964359999,221510.40068046,286,18.62921400,140395.33540121,0
1517964360000,7547.37000000,7554.86000000,7484.00000000,7492.86000000,49.22000400,1517964419999,370194.33564232,436,24.30143100,182762.88214164,0
1517964420000,7492.82000000,7570.00000000,7492.82000000,7525.88000000,57.80593400,1517964479999,435394.77901036,529,39.40798100,296841.40849609,0
1517964480000,7525.88000000,7575.00000000,7499.95000000,7547.21000000,73.26171600,1517964539999,552703.61858189,434,39.70804900,299546.68285770,0
1517964540000,7555.81000000,7575.00000000,7508.58000000,7547.20000000,53.38256000,1517964599999,402393.52161258,436,25.57283600,192867.71097714,0
1517964600000,7547.20000000,7566.10000000,7530.84000000,7546.00000000,26.06427900,1517964659999,196793.07880123,235,13.29254000,100386.63121818,0
1517964660000,7546.00000000,7600.00000000,7546.00000000,7600.00000000,85.64174100,1517964719999,649372.56334724,431,33.88960500,257040.94919915,0
1517964720000,7599.99000000,7618.00000000,7577.64000000,7610.76000000,27.68511600,1517964779999,210454.92608899,311,14.03432700,106696.94092331,0
1517964780000,7589.89000000,7608.41000000,7555.00000000,7590.41000000,52.55494500,1517964839999,398496.94439782,539,24.93071500,189184.57553249,0
1517964840000,7599.63000000,7610.93000000,7565.86000000,7591.72000000,22.03072300,1517964899999,167110.12722247,239,8.16628800,61961.37813183,0
1517964900000,7594.95000000,7594.95000000,7570.00000000,7576.00000000,18.05964700,1517964959999,136876.77396594,195,4.60063300,34874.85749758,0
1517964960000,7577.00000000,7598.20000000,7576.00000000,7577.47000000,92.22416000,1517965019999,699604.34611516,354,24.00252900,182202.62959341,0
1517965020000,7577.86000000,7595.00000000,7577.69000000,7593.97000000,24.76556000,1517965079999,187862.49908455,186,19.93639000,151242.95014354,0
1517965080000,7591.99000000,7595.22000000,7576.00000000,7590.07000000,31.50041600,1517965139999,238803.26019787,246,6.97700500,52953.03687360,0
1517965140000,7581.91000000,7590.04000000,7531.96000000,7541.06000000,42.33394800,1517965199999,320205.22647733,231,8.84732600,66828.34428867,0
