Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1534291200000,6188.08000000,6191.67000000,6181.03000000,6191.50000000,14.75765000,1534291259999,91314.63288921,120,7.66579800,47443.50307831,0
1534291260000,6189.36000000,6220.07000000,6184.97000000,6215.00000000,49.83589600,1534291319999,309475.70221740,409,36.12661800,224310.74005302,0
1534291320000,6215.00000000,6220.08000000,6190.17000000,6202.25000000,43.68274700,1534291379999,270996.65980965,332,11.72214300,72718.10186268,0
1534291380000,6202.25000000,6206.00000000,6195.17000000,6204.15000000,51.43147700,1534291439999,318945.20248330,198,20.59970900,127761.05675766,0
1534291440000,6201.10000000,6209.36000000,6195.30000000,6200.94000000,38.91765100,1534291499999,241450.59327065,212,11.09472600,68833.29257871,0
1534291500000,6200.91000000,6208.10000000,6195.31000000,6204.01000000,19.72773800,1534291559999,122415.01254957,166,4.94393000,30681.46516407,0
1534291560000,6204.01000000,6206.95000000,6195.55000000,6203.17000000,15.09558100,1534291619999,93584.64667472,162,7.38329500,45773.63289396,0
1534291620000,6203.17000000,6209.94000000,6197.46000000,6209.94000000,37.37378000,1534291679999,231864.92648446,250,26.96636800,167305.74730770,0
1534291680000,6210.00000000,6220.08000000,6206.45000000,6216.26000000,31.01473500,1534291739999,192746.11486828,238,25.72254000,159872.79445670,0
1534291740000,6216.26000000,6227.25000000,6214.44000000,6221.98000000,126.32720400,1534291799999,785775.95242133,514,53.27985300,331489.79412775,0
1534291800000,6227.21000000,6254.02000000,6220.33000000,6253.96000000,167.35736700,1534291859999,1044624.70304314,996,141.90412400,885902.57438488,0
1534291860000,6253.96000000,6258.31000000,6230.00000000,6237.21000000,167.61417500,1534291919999,1047188.61495837,785,76.74483300,479528.30816059,0
1534291920000,6234.57000000,6238.50000000,6220.27000000,6223.78000000,62.58062100,1534291979999,389861.52064544,387,30.09961300,187558.28261312,0
